Weight,Capacity,SafetyFactor,Deflection,Height,Width,BatteryWidth
0.1929312413453226,45.19328875281879,1.472524522393154,0.01200563628119299,1.5385864435757468,0.7117334133444713,0.6517334133444712
0.19783090302431314,48.37744604690828,1.21100152234891,0.007087139810357054,1.800052482127506,0.6419395490276936,0.6019395490276935
0.2441088486900694,41.375288938833435,1.1139943120083766,0.005980947128856231,1.6904034048013497,0.6697302802771421,0.5697302802771421
0.1749988524709175,44.346504314422965,1.3877481799059674,0.011762725147989124,1.6516805194706188,0.8770210865314769,0.606343962259961
0.22174688337019635,48.21397047484289,1.2575977983618596,0.008616433381639733,1.5085384711623564,0.8225721764169869,0.7141276155130931
0.18640298583635825,52.84126206440548,1.2621873636245198,0.012843515830731006,1.714819224102895,0.7027871821942646,0.6827871821942646
0.21690677659612614,53.85638168576234,1.3320869211722426,0.006593733097872794,1.765852012841472,0.7883606878968593,0.6833908790217382
0.23092659177350666,47.37667026497855,2.416126732805781,0.0070256823544355106,1.6226047664574994,0.741416912875396,0.681416912875396
0.18581687213386736,52.2632504130187,1.4674995412475054,0.009571221544234636,1.9030533026904486,0.6278121288016023,0.6078121288016023
0.1861967234459924,52.45358718394984,1.3335256642214062,0.011855599229419048,1.6718797237162506,0.8396284127668481,0.695396228448715
0.21639502717577422,62.130522321167774,1.627032774861451,0.008843752643972585,1.77896691134257,0.7935402102316097,0.7735402102316097
0.20684866845231975,59.092599525274224,1.6553457224821202,0.008364458836998552,1.7999835010595708,0.7470305792245715,0.7270305792245715
0.2025535934077787,57.12014653482434,1.2899173372968156,0.007290108680221445,1.8259455165342255,0.8872310786504551,0.6926601909086947
0.22584102244301457,64.9391147171176,1.651490143801124,0.007677117810592687,1.7867244081188025,0.8689023465535748,0.8049578019295129
0.1948702987648206,55.18233164610624,1.4305700651682618,0.010357849903644497,1.8710250444094765,0.6728648868664613,0.6528648868664613
0.1955005799681071,55.48620109865245,1.5352224823628566,0.010613412237951562,1.6975344394487761,0.8177421201059105,0.7243510699664716
0.24544257867302083,61.74674416427351,1.5973114163768591,0.004996647249962132,1.9380259071059531,0.8288800086365296,0.7124386728663633
0.19581842080451828,55.38196449140475,1.5543837708850008,0.010316405340283745,1.716727197393908,0.8596364022990595,0.7148120989952781
0.19825760591394237,55.849991941908215,1.659777621087579,0.00819354943628972,1.814722983657615,0.858545955340233,0.6814927650549152
0.20727800663062623,59.0172020252327,1.6085980530418114,0.009286439639106667,1.7651249181408444,0.8452221856780557,0.7406067322903261
0.17237913208492497,47.533859368268644,1.6147152401587448,0.009295674916506647,1.7973271796343258,0.8305525982444513,0.5856946458503491
0.29049067028893183,84.80184472627344,2.457717944329848,0.004999514342195816,2.1069315990189725,0.9297636979030754,0.8898824547192867
0.22453638554180172,64.57339981442729,1.6144890913502172,0.009252838383886667,1.8411209445978929,0.7965160253511486,0.7765160253511486
0.22902835577188677,65.86270662338988,1.5750227375270285,0.009862180229399681,1.7588164608725516,0.9319264094318669,0.829509550272314
0.20005204806555357,56.648683271476614,1.5537807503982928,0.009289023175366212,1.6992853400542536,0.9120066666368261,0.7387557638925681
0.2386884083486553,61.66903124617381,2.0874769684662566,0.004863634856328655,1.9856394121510226,0.8968841831674761,0.6870665955294849
0.2558409818520111,54.62972030291823,2.567520332352819,0.004827777106621215,1.7205345968778158,0.8243785583604311,0.752179366953991
0.24228156630057002,69.85318344688073,1.7398503563210521,0.006663359147686982,1.8622690938084316,0.9304653729954937,0.8303643514743279
0.2511714632966777,71.2877163291267,1.9022387210401484,0.0049993029569374466,2.041001900290336,0.7963146481009793,0.7763146481009793
0.25715448568191246,71.27544183046751,1.5079236077509652,0.0048853659637594915,1.9863621558119142,0.9185593555136584,0.8019583722732312
0.30764187308140606,71.83550457335397,1.1070828343087205,0.004006813828808712,1.8976809925389104,0.9844240424156305,0.8560607445810181
0.23630671984904913,67.65131557295383,1.8131523378899037,0.006629835340570227,1.96080627908398,0.9041092054854977,0.7633603831469638
0.24057128117110896,69.11138643010125,1.9347717334778578,0.006965205424613817,1.9427045733819437,0.9033994405474777,0.7871773790078201
0.2918130258003785,85.2906664102795,1.934720677515774,0.0049994932656805095,2.058207969521956,0.9620712602558668,0.9164073667104149
0.24821592949361482,70.20688691086242,1.479900827035023,0.004867629450874403,1.9856555794477044,0.8553825142826048,0.7861816522015396
0.34136384395647945,99.19795389439848,1.1001358102920962,0.0037766930406842865,2.1174404331287415,1.0606967114750625,1.0406967114750625
0.2950898945919411,84.86758263540551,2.50431039333597,0.004999646342834284,2.0771517153842183,0.9278777269161365,0.9078777269161364
0.271079436116997,78.93930996383692,1.5130225254223149,0.004837537602176407,1.9990455846385422,0.8935204714388512,0.8735204714388511
0.29188910555057546,85.39750295506823,1.9348146154434884,0.004999630121236199,2.0590900993587478,0.9371583310542373,0.9171583310542373
0.3083587461408337,90.44938915756656,2.4996958698414042,0.004999446284168577,2.139504392966205,0.9562236540458184,0.9345593277904833
0.2939940452101999,84.52762724337614,1.9581900396656076,0.004463439189294578,2.0770181698657932,0.9243000188491142,0.9043000188491142
0.32112372563032243,94.45121830627258,1.1001747950030252,0.003862480856855566,2.1617416856197917,0.9857751663092915,0.9657751663092915
0.32889431904141364,86.52365610612321,3.193317325442463,0.003712488278504315,2.2367962577903886,0.9025427751157924,0.8625427751157924
0.34534556452038256,101.86560813810283,1.1008582388714208,0.0032913158402416475,2.299844681263611,0.9984933550712121,0.978493355071212
0.3047790739538631,89.20060158245742,2.491674166406588,0.004999603516033853,2.1508756318407336,0.9674485305908467,0.9167380124906316
0.30681007084479184,90.02744080169403,1.9921123862415329,0.004221430942761105,2.105382179959199,0.9654200446951318,0.9454200446951317
0.22162023369104672,55.838872498900514,1.6393815223929744,0.007225894336120672,1.6324069106437689,0.8573361207916104,0.7679238324464243
0.3023857031618753,31.93379221830912,1.8635197903230782,0.004829963946509319,1.6465671727228472,0.6635816530726015,0.44358165307260156
0.21195279268264117,60.76462712367769,1.5569537161732463,0.009640139074131415,1.763310604943969,0.7833287579780829,0.7633287579780829
0.21200634467489593,60.46442537366658,1.5938266473841438,0.008996581656853237,1.9245906504731878,0.7152385436215221,0.695238543621522
0.20302171766916965,57.85925172073768,1.5332237916790812,0.009539807220244355,1.8157254617910636,0.7256160186619662,0.7056160186619662
0.1903845429243039,54.04192830604374,1.3813725459127382,0.011112127855178327,1.739381725858738,0.7083258657768039,0.6883258657768039
0.20987050010393388,60.09644234026279,1.6148575610958273,0.009168042820616604,1.7711469312405588,0.7715566723016474,0.7515566723016474
0.20875425577950385,53.85083744741392,1.6683481243428817,0.007197916657588704,1.7371947428210284,0.8129699380190798,0.6867655008958731
0.2103581958622287,59.768835133281,1.4938811376028254,0.010299420546253863,1.794318241813497,0.8912936220495553,0.737698386350621
0.2055363330236064,58.358419307203214,1.5666815059989487,0.009307985674865427,1.8111686264515041,0.8251866271349257,0.7135141755373413
0.1837822458952503,52.16913472500975,1.478126142093429,0.011073803494688967,1.6362694376163676,0.7268632970479273,0.7068632970479273
0.2104990364163427,60.03155661177754,1.6569054527522868,0.008411863813788301,1.9044327289918361,0.7176450635077899,0.6976450635077899
0.19434448878908134,54.47303139491646,1.6414539659665548,0.009225165768000324,1.8112677047104895,0.8901774366872515,0.6659729774475605
0.20004513606960256,57.05804184862501,1.52792817267145,0.009746915309480584,1.6739444763026354,0.816619968894738,0.75549482967661
0.2618352120768574,57.79235334036579,2.538927569686946,0.004822327127916805,1.7716524269350862,0.8138731709583307,0.7266820783050292
0.18972688994565662,48.3612667098633,1.8006034027664788,0.008925456151777995,1.700174262167303,0.6703458520365511,0.630345852036551
0.20125422134750787,57.133440095511446,1.618622308148516,0.0093477790639638,1.7816777209100856,0.8028522006189092,0.7102307502934456
0.2078210330444329,59.4026606335144,1.4602244901870385,0.010574140598371178,1.7897956440465694,0.759631172785625,0.7350524591158507
0.19694055606486696,56.01452411010988,1.5507354126217339,0.009555636137548933,1.701299320733371,0.7972678183939739,0.7296106630235607
0.20809998192827933,59.395471132716885,1.693246367935477,0.007781130637383772,1.8459590077202241,0.7323572806528698,0.7123572806528697
0.22858269999533876,65.54523364486461,1.701195977025811,0.00848191030509106,1.9037101006332318,0.8373612009235203,0.7620134004255334
0.25970991962430645,66.45767286857756,1.447525193914834,0.0049745735576928385,1.9648033551921558,0.7961262612240059,0.7561262612240058
0.2529319671767726,67.93622571094286,2.003633939695133,0.004988750055450251,2.1621037830719327,0.751791360736388,0.7077547958869115
0.187410992705403,52.68684831718435,1.4132684800477109,0.010548574190555571,1.7774476250352045,0.7822228456210072,0.6565312282828574
0.20692033710519422,58.78873072366368,1.5565757207713058,0.00949034421397729,1.790877833870197,0.8521409264646104,0.727011098959948
0.269965878962255,77.82881621722586,2.3920141808391877,0.004998307485658639,2.1748423789124764,0.9365207137110433,0.790970845390897
0.27464787521569756,73.7275060576631,2.8364898712657975,0.004943310389322051,1.9520865137736436,0.8795956935360602,0.8356771622394621
0.26777464987191246,73.50537010609965,1.1751471831916185,0.004889416454420862,1.9856691758031166,0.8853518659678683,0.8316172585940953
0.21917718645195183,62.805489518021574,1.7054695401434221,0.008238684331511113,1.883606890551067,0.7580382267203386,0.7380382267203386
0.21976201924603025,62.29941508605753,1.698869147008114,0.008248153582502547,1.9638604051137205,0.8823627680544908,0.7018664043407353
0.23762919409030794,68.15311259720086,1.8056944875046137,0.006669255257163937,1.9518101677659485,0.8928950097886962,0.7726037413327217
0.28999928637932476,84.88542300191342,1.882710937563194,0.004933055236819729,1.9970958744567076,0.9679102240605206,0.9402448138010138
0.23718225912251628,67.6833613205548,1.5362269913732538,0.004997653140468579,2.067586232919705,0.8719874544990134,0.7238945002815624
0.27915678054883747,80.65646295810541,1.976342802731092,0.0049986475951597645,2.0990372463013,1.0653663213576294,0.849596006513397
0.28446501777753663,83.01052359183643,1.9541972065334563,0.004998653861383733,2.081945799739751,0.901640368222083,0.881640368222083
0.3118935020532241,91.56268069023119,2.511493031201358,0.004999790147762692,2.1263963096119642,0.9821640739093578,0.9519496382788073
0.2809195815149611,79.0504395511581,1.1464147763751757,0.0041313622805742925,2.116077925289235,0.8543042439829689,0.8338658684354988
0.3204842600927698,87.77281556334029,2.459688719673987,0.003717855872506612,2.0356197337356816,0.9936455520778213,0.9536455520778213
0.2891992186691871,84.44338411095877,2.452185038166725,0.00499854620730179,2.1152341646435717,0.9026095491112143,0.8826095491112143
0.28446688826204203,82.59687704721794,2.4417433168914386,0.004999803016294298,2.1178626070627016,0.9872247577144513,0.8622280444752388
0.2931661011986743,84.36577468505288,1.5953092953205366,0.004252556989424645,1.980886400342765,0.9670433891327025,0.9470433891327025
0.2926810143679887,85.65448385063821,1.861473846485495,0.0049881411280797245,1.9736792251421735,1.0232253879090947,0.9601352253753331
0.30281044691089176,87.16747365177555,2.541457716553335,0.004915502945994483,2.163565251443031,0.9147137031597528,0.8947137031597527
0.2944403447934064,86.03001034577652,2.5348612935765376,0.004751839780382226,2.151971512024855,0.9036985394738929,0.8836985394738929
0.3294739010376501,90.16286903260205,3.4789745564316816,0.003815243060261479,2.1243117900953665,0.9783247971652566,0.9383247971652565
0.3093556826210606,90.64306596163411,2.703948727213386,0.004309470922833435,2.2069639767846736,0.9276711186211094,0.9076711186211094
0.20925452134151762,59.99529246198565,1.5765720354512136,0.008976068608892784,1.7206737869095632,0.7925591067325757,0.7725591067325757
