Weight,Capacity,SafetyFactor,Deflection,Height,Width,BatteryWidth
0.21139889287945293,60.418643384629064,1.1080989782755553,0.004256444473480188,1.778751737226633,0.816186108447849,0.7523189295085022
0.15037161129821427,41.881504018627524,2.2589276433194483,0.008038151691880687,1.55554026621627,0.6173056451894018,0.5973056451894018
0.1842100289231758,51.637097260341754,2.15403257362745,0.004990419190517462,1.6015984724948136,0.9586494757437349,0.7149919352563014
0.16303397006177736,45.72085495904092,2.522726999313878,0.006933190528288241,1.6144777987541041,0.6479591973155692,0.6279591973155692
0.1883707292047887,53.283721907549584,3.2266851687932987,0.004853671782135824,1.8018871882629581,0.6748621763028526,0.6548621763028526
0.19170944363117656,54.38948883412541,3.1823737796995606,0.004999570563331159,1.773816338439938,0.6991511257854702,0.6791511257854702
0.14295290384338713,37.739624487153485,2.9367629895493526,0.004884848343312487,1.8675563984125731,0.8078521412406733,0.4473376267665407
0.19885331214153176,56.78458724056704,3.100183393494888,0.004868301701017963,1.693063808295785,0.7632818499273315,0.7432818499273315
0.15492935651241196,43.38770630138784,1.966358605960007,0.00921007433000407,1.4737440248139921,0.6949076256924591,0.6536034084353961
0.17170278287299803,48.49371432559333,2.159024879796112,0.008176492947220875,1.581168607991911,0.7002541487594229,0.6802541487594229
0.18653016402330855,52.89897975469409,2.2355870881427893,0.004833049754415143,1.6692405956887792,0.7436472267830267,0.702423186707176
0.17784303139903027,49.00564012695845,2.1459531297622463,0.00498542189556133,1.6032408577785298,0.7516911850778438,0.6821602498990318
0.18761079168499034,52.93985783190925,1.1054992910994568,0.004233810567828305,1.851704838477747,0.6529404294686362,0.6329404294686362
0.19148423334126682,53.93615682454159,1.1240817313494584,0.004657501781484304,1.7370057677453414,0.8473014029847943,0.6879292937907665
0.16831644242584773,47.41245935540278,2.1311706883096426,0.008500566769972255,1.4691600628722226,0.8042829008720767,0.716492561264084
0.15909405137501026,43.97712534452179,2.110525838251914,0.00834437380411269,1.49496316689328,0.9006494751698799,0.6529519475365209
0.16916024026642512,47.77336715306678,2.173749283607888,0.008174311481760373,1.497369131018,0.7512301493493825,0.7081616288229124
0.19631994437186662,56.03247945875402,2.237850750535357,0.004620105902571054,1.6700531074349951,0.763665231743859,0.743665231743859
0.1903139465243143,53.95146549111035,2.2205773635080197,0.004645588137480621,1.667328254660049,0.8001341928147744,0.7172303486513782
0.18413103851285506,51.610706769891856,3.168460303468278,0.004754881223979202,1.7482499993849838,0.812154656731968,0.6539865254993558
0.19529061317031093,55.29754899160809,2.2987164423073194,0.004334270586649512,1.6970356249233856,0.8534140786523732,0.7221030062613925
0.18415381848645296,52.04476494608987,2.374182684917009,0.007253876001124062,1.6153592663459064,0.8199241018925254,0.7144208349378988
0.21833782685187267,62.63473294794316,1.1227134368159386,0.004337477792560794,1.722893179658148,0.8882507838733507,0.8054959911606508
0.18143876496361708,50.94939794403262,2.2648268205510558,0.004456829977865958,1.7342434971557887,0.7616467752684022,0.6508817657233781
0.21528025930682027,61.51960831170359,3.517636163910974,0.0038544686432107145,1.9129355180460168,0.7317267695073165,0.7117267695073165
0.2061526706150693,57.611034672037896,3.575420557683616,0.0037100345891871436,1.9558832141640412,0.95885049958478,0.6517215477915025
0.22256595947003807,63.86964579016701,3.406751537562622,0.003948303342942102,1.854732625618408,0.800140836824259,0.7623550530120191
0.2348450456575858,67.528309242466,3.338379697704817,0.004533854048916372,1.8112341070585218,0.9494291593434018,0.825598861376056
0.23457302863544666,67.3603530349087,1.2167245185010875,0.003717833174868199,1.9048494544419627,0.8789596915298608,0.782642171916393
0.22634481239542578,64.57000861280852,3.492599745691917,0.003687061458342041,1.8964225563323298,0.9158291352023304,0.7535910965035482
0.251404084440386,72.81763496767552,4.012727986095796,0.0033410795377281526,1.954936998427376,0.8441481722633823,0.8241481722633823
0.2322136866322088,67.09072719125292,3.2349193190175365,0.004759871461410719,1.782987395296097,0.8533910866444093,0.8333910866444093
0.23515211067740152,67.32113799059957,1.3346113514338498,0.0032677566601099733,1.9165571908809091,0.9343490751927479,0.7773579859845661
0.2630525236453635,76.33659260536025,3.890848280975446,0.003660629951658304,1.9076655443883554,0.9776388521520454,0.8856115691573456
0.25891303245096314,75.06103540039739,1.3722998669251907,0.003213705231459375,1.9587642389524378,0.9032416819140265,0.8478618799015665
0.2904735487959392,85.12839848145849,4.350927435214276,0.0031633090336358766,1.9566403822122695,0.9826336503387818,0.9626336503387818
0.28287487056028715,82.50011390298029,4.574645909193838,0.0028374790100047964,1.9931925242438364,0.9874317758753945,0.9156313334628423
